ID,Title,Slug,Price,Sale Price,Stock Status,Inventory,Categories,Usages,Tones,Tags,Attributes,Image URL,Short Description,Description
"2000100530050","JACQUARD NUDO AZUL INDIGO","jacquard-nudo-azul-indigo","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/568c7240f36b8096e12043715e6dae3c29833546-1200x1600.jpg","Nuestra tela Jacquard Nudo Azul Índigo es un tejido de punto con textura 3D, peso y buen cuerpo, ideal para prendas estructuradas y ajustadas. Su comp...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Nudo Azul Índigo es un tejido de punto con textura 3D, peso y buen cuerpo, ideal para prendas estructuradas y ajustadas. Su composición permite un manejo práctico, siendo fácil de cortar y confeccionar.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 280 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para: </b><span style=""font-weight: 400;"">leggings ajustados, vestidos, chaquetas, enterizos ajustados, faldas, sets y chalecos.</span>"
"2000100530052","JACQUARD GAIA BLANCO C#24","jacquard-gaia-blanco-c24","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/d9a239e41e75d9a5c4d382677881c2123761e747-1200x1600.jpg","Nuestra tela Jacquard Gaia Blanco es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estr...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Gaia Blanco es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estructura permite uso por ambos lados, ampliando las opciones de diseño.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200 g/m². Su composición 95% poliéster y 5% spandex brinda flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<span style=""font-weight: 400;"">Ideal para: blusas, vestidos, pantalones palazzo, chaquetas, pantalones, faldas, kimonos, shorts, ropa de verano y faldas tipo pareo.</span>"
"2000100530055","JACQUARD GAIA NEGRO C#23","jacquard-gaia-negro-c23","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/c094b1aa3c26c224c82623e517846138bfd918d2-2129x2560.jpg","Nuestra tela Jacquard Gaia Negro es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estru...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Gaia Negro es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estructura permite uso por ambos lados, ampliando las opciones de diseño.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200 g/m². Su composición 95% poliéster y 5% spandex brinda flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para: blusas</b><span style=""font-weight: 400;"">, vestidos, pantalones palazzo, chaquetas, pantalones, faldas, kimonos, shorts, ropa de verano y faldas tipo pareo.</span>"
"2000100530057","JACQUARD GAIA NEW C#4","jacquard-gaia-new-c4","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/ac66c14ad4a627726deed46f587dba4a0c3cc812-2160x2560.jpg","Nuestra tela Jacquard Gaia New es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estruct...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Gaia New es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estructura permite uso por ambos lados, ampliando las opciones de diseño.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200 g/m². Su composición 95% poliéster y 5% spandex brinda flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para: blusas</b><span style=""font-weight: 400;"">, vestidos, pantalones palazzo, chaquetas, pantalones, faldas, kimonos, shorts, ropa de verano y faldas tipo pareo.</span>"
"2000100530059","JACQUARD GAIA FUCSIA C#9","jacquard-gaia-fucsia-c9","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/2b90a5d653c87aae5b04c66b7b09b0649f4590e9-2322x2560.jpg","Nuestra tela Jacquard Gaia Fucsia es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estr...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Gaia Fucsia es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estructura permite uso por ambos lados, ampliando las opciones de diseño.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200 g/m². Su composición 95% poliéster y 5% spandex brinda flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para: </b><span style=""font-weight: 400;"">blusas, vestidos, pantalones palazzo, chaquetas, pantalones, faldas, kimonos, shorts, ropa de verano y faldas tipo pareo.</span>"
"2000100530061","JACQUARD GAIA VERDE LIMÓN","jacquard-gaia-verde-limon","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/ab054b226f30609e0cb85eaad186c75901983134-2421x2560.jpg","Nuestra tela Jacquard Gaia Verde Limón es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Gaia Verde Limón es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y versátiles. Su estructura permite uso por ambos lados, ampliando las opciones de diseño.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200 g/m². Su composición 95% poliéster y 5% spandex brinda flexibilidad y resistencia. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para: </b><span style=""font-weight: 400;"">blusas, vestidos, pantalones palazzo, chaquetas, pantalones, faldas, kimonos, shorts, ropa de verano y faldas tipo pareo.</span>"
"2000100530063","JACQUARD CRUCES BLANCO C#24","jacquard-cruces-blanco-c24","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/7a808e6d592f8ed15a7342f2cc066548e62862e9-1200x1600.jpg","Nuestra tela Jacquard Cruces Blanco es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. S...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Cruces Blanco es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su diseño permite uso por ambos lados, ampliando las posibilidades de confección.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200–220 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> vestidos, faldas, blusas, shorts, pareos o salidas de baño, pantalones, crop tops y ropa de verano.</span>"
"2000100530066","JACQUARD CRUCES NEGRO C#23","jacquard-cruces-negro-c23","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/138003929eb4e2b1dbf18e22c8d31e9ff0e0e689-1920x2560.jpg","Nuestra tela Jacquard Cruces Negro es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Cruces Negro es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su diseño permite uso por ambos lados, ampliando las posibilidades de confección.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200–220 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> vestidos, faldas, blusas, shorts, pareos o salidas de baño, pantalones, crop tops y ropa de verano.</span>"
"2000100530068","JACQUARD CRUCES ROJO BRILLANTE C#72","jacquard-cruces-rojo-brillante-c72","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/4286215184c7319d80cb191531dab257245aca2c-2223x2560.jpg","Nuestra tela Jacquard Cruces Rojo Brillante es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movim...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Cruces Rojo Brillante es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su diseño permite uso por ambos lados, ampliando las posibilidades de confección.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200–220 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> vestidos, faldas, blusas, shorts, pareos o salidas de baño, pantalones, crop tops y ropa de verano.</span>"
"2000100530070","JACQUARD CRUCES NEW C#4","jacquard-cruces-new-c4","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/a89cc31a48c3197ddfc0094c1456b212c284ef4e-1200x1600.jpg","Nuestra tela Jacquard Cruces New es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su d...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Cruces New es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su diseño permite uso por ambos lados, ampliando las posibilidades de confección.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200–220 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> vestidos, faldas, blusas, shorts, pareos o salidas de baño, pantalones, crop tops y ropa de verano.</span>"
"2000100530072","JACQUARD CRUCES VERDE AGUA","jacquard-cruces-verde-agua","9500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/950099773d077b0460881c3e27ee50e3c6ce02f5-2443x2560.jpg","Nuestra tela Jacquard Cruces Verde Agua es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimient...","<span style=""font-weight: 400;"">Nuestra tela Jacquard Cruces Verde Agua es un tejido de punto liviano, con buen cuerpo, caída y elongación, ideal para prendas frescas y con movimiento. Su diseño permite uso por ambos lados, ampliando las posibilidades de confección.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 200–220 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. No permite la sublimación, conservando su textura original.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> vestidos, faldas, blusas, shorts, pareos o salidas de baño, pantalones, crop tops y ropa de verano.</span>"
"2000100530074","SATIN CRISPO BLANCO C#24","satin-crispo-blanco-c24","11500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/39d260b1df3b66dc93d94f2b7fe75b87a7b9c404-1964x2560.jpg","Nuestra tela Satín Crispo Blanco es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado re...","<span style=""font-weight: 400;"">Nuestra tela Satín Crispo Blanco es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realza el diseño y aporta una apariencia sofisticada.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 140–145 g/m². Al ser 100% poliéster, es una tela de fácil manejo y permite la sublimación, ideal para proyectos personalizados.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> blusas, vestidos, pantalones palazzo sueltos, vestidos de gala, faldas y kimonos.</span>"
"2000100530077","SATIN CRISPO NEGRO C#23","satin-crispo-negro-c23","11500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/29b8599b93a5826c9c8afdd20cdab7b8fac7128d-1920x2560.jpg","Nuestra tela Satín Crispo Negro es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado rea...","<span style=""font-weight: 400;"">Nuestra tela Satín Crispo Negro es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realza el diseño y aporta una apariencia sofisticada.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 140–145 g/m². Al ser 100% poliéster, es una tela de fácil manejo y permite la sublimación, ideal para proyectos personalizados.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> blusas, vestidos, pantalones palazzo sueltos, vestidos de gala, faldas y kimonos.</span>"
"2000100530079","SATIN CRISPO NEW C#4","satin-crispo-new-c4","11500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/f57e187fa734c1fdcab935dd78e50a02f549e4a4-1920x2560.jpg","Nuestra tela Satín Crispo New es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realz...","<span style=""font-weight: 400;"">Nuestra tela Satín Crispo New es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realza el diseño y aporta una apariencia sofisticada.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 140–145 g/m². Al ser 100% poliéster, es una tela de fácil manejo y permite la sublimación, ideal para proyectos personalizados.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> blusas, vestidos, pantalones palazzo sueltos, vestidos de gala, faldas y kimonos.</span>"
"2000100530081","SATIN CRISPO FUCSIA C#9","satin-crispo-fucsia-c9","11500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/a55bd154f3aaec249128f4dd4287e6568c067f5c-2128x2560.jpg","Nuestra tela Satín Crispo Fucsia es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado re...","<span style=""font-weight: 400;"">Nuestra tela Satín Crispo Fucsia es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realza el diseño y aporta una apariencia sofisticada.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 140–145 g/m². Al ser 100% poliéster, es una tela de fácil manejo y permite la sublimación, ideal para proyectos personalizados.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> blusas, vestidos, pantalones palazzo sueltos, vestidos de gala, faldas y kimonos.</span>"
"2000100530083","SATIN CRISPO VERDE JADE","satin-crispo-verde-jade","11500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/ba15ae06946cfd8be8149bcf6a1b97051ef03f86-2441x2560.jpg","Nuestra tela Satín Crispo Verde Jade es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinad...","<span style=""font-weight: 400;"">Nuestra tela Satín Crispo Verde Jade es un tejido plano brillante, elegante y liviano, ideal para prendas fluidas y con movimiento. Su acabado satinado realza el diseño y aporta una apariencia sofisticada.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 140–145 g/m². Al ser 100% poliéster, es una tela de fácil manejo y permite la sublimación, ideal para proyectos personalizados.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> blusas, vestidos, pantalones palazzo sueltos, vestidos de gala, faldas y kimonos.</span>"
"2000100530085","RIB 2X2 BLANCO C#24","rib-2x2-blanco-c24","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/856aee2292b949b57dfe14858239c29bd8429092-1920x2560.jpg","Nuestra tela Rib 2×2 Blanco es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario...","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Blanco es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530088","RIB 2X2 NEGRO C#23","rib-2x2-negro-c23","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/5b07fedd994ba134e33c5a474da31110a75b4806-2376x2560.jpg","Nuestra tela Rib 2×2 Negro es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario....","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Negro es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530090","RIB 2X2 ROJO BRILLANTE C#72","rib-2x2-rojo-brillante-c72","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/ddf4cfd8595fa3a292ed0e38be9d3fdee4be79f6-1985x2560.jpg","Nuestra tela Rib 2×2 Rojo Brillante es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de us...","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Rojo Brillante es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530092","RIB 2X2 VERDE MANZANA","rib-2x2-verde-manzana","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/31dd439f2eb924573dae5c9b9001c896e1b4cb41-2486x2560.jpg","Nuestra tela Rib 2×2 Verde Manzana es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso...","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Verde Manzana es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530093","RIB 2X2 MOCHA C#71","rib-2x2-mocha-c71","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/2eeb52022f6235fc18a81f13e2da3f2f8d88211b-2343x2560.jpg","Nuestra tela Rib 2×2 Mocha es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario....","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Mocha es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530094","RIB 2X2 AZUL REY C#19","rib-2x2-azul-rey-c19","10000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/bb2d96420cd040f50705e26d2e3516046d2b99df-1920x2560.jpg","Nuestra tela Rib 2×2 Azul Rey es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diar...","<span style=""font-weight: 400;"">Nuestra tela Rib 2×2 Azul Rey es un tejido de punto acanalado, con alta elongación y excelente elasticidad, ideal para prendas ajustadas y de uso diario. Su estructura brinda buen ajuste y comodidad al movimiento.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 210 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y durabilidad. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> buzos para dama y caballero, crop tops, camisetas ajustadas, bodys, conjuntos deportivos, pantalones tipo palazzo, vestidos y faldas con ajuste al cuerpo, y prendas informales.</span>"
"2000100530098","CAMISETA TERRY NEGRO","camiseta-terry-negro","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/1832c34a88e2304ee0659ff3dde7e88b5c0dd4d4-960x1280.jpg","Nuestra tela Camiseta Terry Negro es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda co...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Negro es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
"2000100530101","CAMISETA TERRY BLANCO","camiseta-terry-blanco","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/4fa27aee77c66c406671afa46d76a86741cc8293-1200x1600.jpg","Nuestra tela Camiseta Terry Blanco es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda c...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Blanco es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
"2000100530103","CAMISETA TERRY MOCCA","camiseta-terry-mocca","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/c9124704a01e8394e7655f797eecc19df219ca55-1484x1600.jpg","Nuestra tela Camiseta Terry Mocca es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda co...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Mocca es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
"2000100530105","CAMISETA TERRY ROJO","camiseta-terry-rojo","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/c232c091c60a23b10bf07edd572de0d45e5c4f5e-1512x1600.jpg","Nuestra tela Camiseta Terry Rojo es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda con...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Rojo es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
"2000100530107","CAMISETA TERRY MAGENTA","camiseta-terry-magenta","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/fe7ba86801479916d844e9ba746ebd7c7ccf9c07-1450x1600.jpg","Nuestra tela Camiseta Terry Magenta es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda ...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Magenta es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
"2000100530109","CAMISETA TERRY VERDE MALVA","camiseta-terry-verde-malva","10500","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/088762a3242f69872282769be676334464de1c3b-1382x1600.jpg","Nuestra tela Camiseta Terry Verde Malva es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura bri...","<span style=""font-weight: 400;"">Nuestra tela Camiseta Terry Verde Malva es un tejido de punto con apariencia de algodón, ideal para prendas cómodas y de uso diario. Su estructura brinda confort y versatilidad para diseños casuales y deportivos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 m (± 5 cm) y un gramaje de 250 g/m². Su composición 95% poliéster y 5% spandex aporta flexibilidad y resistencia. Permite la sublimación, facilitando la personalización.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, camisetas oversize, hoodies, sets confort, ropa deportiva, prendas para estar en casa y joggers.</span>"
